rank	name	count	mono_strict	mono_relaxed	t2t_consistency	quartet	markers
species	Gilliamella apicola_A	3	yes	yes	1	1	321.0
species	Gilliamella apicola_C	2	yes	yes	1	1	317.0
species	Gilliamella apicola_E	2	yes	yes	1	1	331.5
species	Gilliamella apicola_G	2	yes	yes	1	1	324.5
species	Glaciecola pallidula	2	yes	yes	1	1	366.5
species	Glaciecola punicea	2	yes	yes	1	1	358.0
species	HO2-43-120 sp1	6	yes	yes	1	1	152.7
species	HO2-43-30 sp1	2	yes	yes	1	1	162.0
species	HO2-45-11b sp1	3	yes	yes	1	1	145.3
species	HO2-49-34 sp1	2	yes	yes	1	1	143.0
species	HO2-FULL-38-9 sp1	4	yes	yes	1	1	152.8
species	Haemophilus influenzae_A	3	yes	yes	1	1	305.7
species	Haemophilus_C parasuis	11	no	yes	1	1	292.8
species	Haemophilus_D parainfluenzae	3	yes	yes	1	1	323.7
species	Halanaerobium congolense	2	yes	yes	1	1	300.0
species	Halodesulfovibrio aestuarii	3	yes	yes	1	1	354.3
species	Halomonas sp4	2	yes	yes	1	1	361.0
species	Haloquadratum walsbyi	2	yes	yes	1	1	222.0
species	Herbaspirillum chlorophenolicum	2	yes	yes	1	1	360.5
species	Hydrogenedens terephthalicus	3	yes	yes	1	1	257.0
species	Hydrogenobacter thermophilus	2	yes	yes	1	1	310.0
species	Hydrogenovibrio marinus	2	yes	yes	1	1	339.5
species	Hydrotalea flava	2	no	yes	1	0.999	295.5
species	Idiomarina abyssalis	2	yes	yes	1	1	341.0
species	Idiomarina baltica	2	yes	yes	1	1	340.5
species	Idiomarina loihiensis	3	yes	yes	1	1	344.3
species	J07HR59 sp1	2	yes	yes	1	1	182.0
species	Jonquetella anthropi	2	yes	yes	1	1	283.5
species	Kamptonema formosum	2	yes	yes	1	1	356.5
species	Kandleria vitulina	5	yes	yes	1	1	318.4
species	Kazan-3B-28 sp1	2	yes	yes	1	1	117.0
species	Kroppenstedtia eburnea	2	yes	yes	1	1	364.5
species	Kryptobacter tengchongensis	3	yes	yes	1	1	251.0
species	Kryptonium thompsoni	16	yes	yes	1	1	278.9
species	Lactobacillus acetotolerans	3	yes	yes	1	1	244.7
species	Lactobacillus acidophilus	2	yes	yes	1	1	222.5
species	Lactobacillus apis	2	yes	yes	1	1	235.5
species	Lactobacillus gigeriorum	2	yes	yes	1	1	241.5
species	Lactobacillus hominis	2	yes	yes	1	1	241.5
species	Lactobacillus jensenii	5	yes	yes	1	1	239.2
species	Lactobacillus jensenii_A	8	yes	yes	1	1	238.9
species	Lactobacillus pasteurii	2	yes	yes	1	1	247.5
species	Lactobacillus psittaci	2	yes	yes	1	1	237.5
species	Lactobacillus_B ruminis	7	yes	yes	1	1	305.1
species	Lactobacillus_C nasuensis	2	yes	yes	1	1	275.5
species	Lactobacillus_C pantheris	3	yes	yes	1	1	285.0
species	Lactobacillus_C paracasei	22	yes	yes	1	1	307.0
species	Lactobacillus_C rhamnosus	2	yes	yes	1	1	301.0
species	Lactobacillus_C thailandensis	2	yes	yes	1	1	273.5
species	Lactobacillus_D curvatus	8	yes	yes	1	1	261.3
species	Lactobacillus_D fuchuensis	2	yes	yes	1	1	272.5
species	Lactobacillus_D sakei	5	yes	yes	1	1	269.4
species	Lactobacillus_F pentosus	2	yes	yes	1	1	324.5
species	Lactobacillus_F plantarum	2	yes	yes	1	1	323.5
species	Lactobacillus_G florum	4	yes	yes	1	1	239.5
species	Lactobacillus_G kimchicus	2	yes	yes	1	1	314.0
species	Lactobacillus_G lindneri	2	yes	yes	1	1	263.0
species	Lactobacillus_G odoratitofui	2	yes	yes	1	1	309.0
species	Lactobacillus_G parafarraginis	2	yes	yes	1	1	315.0
species	Lactobacillus_G similis	2	yes	yes	1	1	322.5
species	Lactobacillus_H antri	2	yes	yes	1	1	283.0
species	Lactobacillus_H fermentum	19	yes	yes	1	1	286.4
species	Lactobacillus_H ingluviei	2	yes	yes	1	1	288.5
species	Lactobacillus_J harbinensis	4	yes	yes	1	1	289.3
species	Lactobacillus_K versmoldensis	2	yes	yes	1	1	319.0
species	Lactobacillus_O sucicola	2	yes	yes	1	1	325.0
species	Lawsonella clevelandensis	2	yes	yes	1	1	301.0
species	Lawsonia intracellularis	3	yes	yes	1	1	275.3
species	Legionella dumoffii	2	yes	yes	1	1	334.5
species	Legionella longbeachae	2	yes	yes	1	1	341.0
species	Legionella pneumophila	42	yes	yes	1	1	338.4
species	Leptolinea tardivitalis	2	yes	yes	1	1	324.0
species	Leptonema illini	2	yes	yes	1	1	347.0
species	Leptospira interrogans	4	yes	yes	1	1	338.5
species	Leptospira kirschneri	3	yes	yes	1	1	336.0
species	Leptospira noguchii	3	yes	yes	1	1	335.7
species	Leptospira santarosai	2	yes	yes	1	1	333.0
species	Leptospira weilii	2	yes	yes	1	1	336.0
species	Leptospirillum_A ferriphilum_A	7	yes	yes	1	1	317.1
species	Leptotrichia_A goodfellowii	2	yes	yes	1	1	306.5
species	Leucobacter chromiiresistens	2	yes	yes	1	1	322.0
species	Leuconostoc kimchii	2	yes	yes	1	1	294.0
species	Leuconostoc mesenteroides	8	yes	yes	1	1	296.4
species	Liberibacter asiaticus	9	yes	yes	1	1	256.7
species	Liberibacter solanacearum	7	yes	yes	1	1	259.3
species	Listeria innocua	2	yes	yes	1	1	349.5
species	Listeria monocytogenes	9	yes	yes	1	1	353.4
species	MAG-120802 sp1	2	no	yes	1	0.999	266.5
species	Maribacter dokdonensis	4	yes	yes	1	1	344.3
species	Metallosphaera sedula	7	yes	yes	1	1	182.0
species	Methanobacterium formicicum	5	yes	yes	1	1	185.2
species	Methanobrevibacter_A smithii	3	yes	yes	1	1	183.3
species	Methanobrevibacter_A smithii_A	3	yes	yes	1	1	182.7
species	Methanocaldococcus_A villosus	2	yes	yes	1	1	167.0
species	Methanoculleus bourgensis	2	yes	yes	1	1	201.0
species	Methanoculleus marisnigri	2	yes	yes	1	1	170.0
species	Methanoculleus thermophilus	2	yes	yes	1	1	200.0
species	Methanofastidiosum sp1	3	yes	yes	1	1	174.0
species	Methanohalophilus euhalobius	3	yes	yes	1	1	194.0
species	Methanohalophilus halophilus	2	yes	yes	1	1	200.0
species	Methanomethylicus mesodigestum	2	yes	yes	1	1	165.5
species	Methanomethylophilus alvus	2	yes	yes	1	1	187.0
species	Methanosarcina barkeri	7	yes	yes	1	1	232.3
species	Methanosarcina mazei	25	yes	yes	1	1	222.5
species	Methanosarcina siciliae	3	yes	yes	1	1	229.3
species	Methanosarcina sp2	2	yes	yes	1	1	227.0
species	Methanosarcina thermophila	4	yes	yes	1	1	220.8
species	Methanosarcina vacuolata	2	yes	yes	1	1	232.0
species	Methanosphaera stadtmanae	2	yes	yes	1	1	170.5
species	Methanothermococcus_A thermolithotrophicus	2	yes	yes	1	1	173.5
species	Methanothrix_A harundinacea	2	yes	yes	1	1	192.5
species	Methermicoccus shengliensis	3	yes	yes	1	1	167.7
species	Methylobacterium populi	2	yes	yes	1	1	365.5
species	Methylobacterium radiotolerans	2	yes	yes	1	1	366.5
species	Methylophaga thiooxydans	2	yes	yes	1	1	342.0
species	Microcystis aeruginosa	5	yes	yes	1	1	350.2
species	Microcystis aeruginosa_A	9	yes	yes	1	1	349.1
species	Microcystis aeruginosa_B	6	no	no	0.667	0.998	351.0
species	Mobiluncus curtisii	4	yes	yes	1	1	297.8
species	Mobiluncus mulieris	4	yes	yes	1	1	293.5
species	Moraxella catarrhalis	42	yes	yes	1	1	319.1
species	Moraxella catarrhalis_B	3	yes	yes	1	1	328.7
species	Moraxella nonliquefaciens	2	yes	yes	1	1	319.0
species	Muricauda antarctica	2	yes	yes	1	1	336.0
species	Myroides odoratimimus	11	yes	yes	1	1	335.6
species	Myroides odoratus	3	yes	yes	1	1	319.7
species	Myroides profundi	2	yes	yes	1	1	337.5
species	Nanopelagicus sp1	5	yes	yes	1	1	265.2
species	Nanopelagicus sp2	2	yes	yes	1	1	243.0
species	Neptunomonas antarctica	2	yes	yes	1	1	363.5
species	Neptunomonas phycophila	2	yes	yes	1	1	356.5
species	Nesiotobacter exalbescens	2	yes	yes	1	1	360.0
species	Nitrosoarchaeum limnia	2	yes	yes	1	1	188.0
species	Nitrosomonas communis	2	yes	yes	1	1	356.0
species	Nitrosomonas ureae	3	yes	yes	1	1	347.3
species	Nitrosopelagicus sp2	4	yes	yes	1	1	150.8
species	Nitrosopumilus sp1	2	yes	yes	1	1	155.0
species	Nitrosotalea sp1	2	yes	yes	1	1	154.5
species	Nocardia asteroides	2	yes	yes	1	1	355.5
species	Nonlabens ulvanivorans	2	yes	yes	1	1	311.0
species	O2-02-FULL-42-9 sp1	2	yes	yes	1	1	229.5
species	O2-12-FULL-45-9-A sp1	3	yes	yes	1	1	271.0
species	OLB19 sp2	3	yes	yes	1	1	148.0
species	OXYB2-FULL-41-6 sp1	7	yes	yes	1	1	143.4
species	Ochrobactrum_A pseudogrignonense_A	2	no	no	0.667	1	357.0
species	Octadecabacter temperatus	2	yes	yes	1	1	350.0
species	Odoribacter laneus	2	yes	yes	1	1	329.0
species	Odoribacter massiliensis	2	yes	yes	1	1	333.0
species	Odoribacter splanchnicus	3	yes	yes	1	1	325.7
species	Oenococcus oeni	50	yes	yes	1	1	275.3
species	Oligella urethralis	3	yes	yes	1	1	342.7
species	Olsenella uli	3	yes	yes	1	1	286.0
species	Olsenella umbonata_A	2	yes	yes	1	1	291.5
species	Orientia tsutsugamushi	8	yes	yes	1	1	181.8
species	Paenibacillus pabuli_A	2	yes	yes	1	1	379.5
species	Paenibacillus polymyxa	2	yes	yes	1	1	375.0
species	Paenibacillus polymyxa_A	3	yes	yes	1	1	377.0
species	Paenibacillus sp4	2	yes	yes	1	1	376.5
species	Paenibacillus_H larvae	2	yes	yes	1	1	372.5
species	Parageobacillus_A caldoxylosilyticus	3	yes	yes	1	1	379.7
species	Paraglaciecola agarilytica	3	yes	yes	1	1	366.7
species	Paraglaciecola mesophila	2	yes	yes	1	1	368.0
species	Paraglaciecola psychrophila	2	yes	yes	1	1	374.5
species	Parasutterella excrementihominis	2	yes	yes	1	1	304.5
species	Pedobacter antarcticus	3	yes	yes	1	1	349.3
species	Pedobacter heparinus	2	yes	yes	1	1	348.5
species	Pelobacter_C sp1	2	yes	yes	1	1	276.0
species	Peptostreptococcus anaerobius	2	yes	yes	1	1	301.0
species	Peribacter riflensis	7	yes	yes	1	1	176.3
species	Phascolarctobacterium succinatutens	2	yes	yes	1	1	325.5
species	Phytoplasma sp2	2	yes	yes	1	1	124.0
species	Pisciglobus halotolerans	2	yes	yes	1	1	287.5
species	Piscirickettsia salmonis	24	yes	yes	1	1	321.8
species	Planktophila sp1	2	yes	yes	1	1	277.5
species	Pontibacillus_A halophilus	2	yes	yes	1	1	365.5
species	Pontibacter akesuensis	2	yes	yes	1	1	347.0
species	Pontibacter lucknowensis	2	yes	yes	1	1	342.5
species	Porphyromonas somerae	2	yes	yes	1	1	275.0
species	Pragia fontium	2	yes	yes	1	1	371.0
species	Prevotella bryantii	3	yes	yes	1	1	320.3
species	Prevotella buccae	2	yes	yes	1	1	315.5
species	Prevotella intermedia	3	yes	yes	1	1	286.0
species	Prevotella ruminicola	6	yes	yes	1	1	318.2
species	Prevotella sp33	2	yes	yes	1	1	317.5
species	Prevotella stercorea	2	yes	yes	1	1	284.5
species	Prevotellamassilia timonensis	2	yes	yes	1	1	303.0
species	Prochlorococcus marinus	6	yes	yes	1	1	313.2
species	Prochlorococcus_A marinus_N	3	yes	yes	1	1	302.0
species	Prochlorococcus_A sp1	6	yes	yes	1	1	217.7
species	Prochlorococcus_B marinus	3	yes	yes	1	1	304.0
species	Prochlorococcus_C marinus_A	3	yes	yes	1	1	329.3
species	Prochlorococcus_C marinus_B	6	yes	yes	1	1	330.0
species	Prochloron didemni	3	yes	yes	1	1	342.7
species	Proteiniphilum acetatigenes	2	yes	yes	1	1	337.0
species	Proteiniphilum saccharofermentans	2	yes	yes	1	1	333.0
species	Protochlamydia naegleriophila	2	yes	yes	1	1	299.0
species	Pseudanabaena biceps	2	yes	yes	1	1	344.5
species	Pseudoalteromonas amylolytica	2	yes	yes	1	1	364.0
species	Pseudoalteromonas ruthenica	3	yes	yes	1	1	359.7
species	Pseudoalteromonas shioyasakiensis	4	yes	yes	1	1	365.3
species	Pseudoalteromonas undina	2	yes	yes	1	1	363.0
species	Pseudobacteroides cellulosolvens	2	yes	yes	1	1	347.5
species	Pseudobutyrivibrio ruminis	2	yes	yes	1	1	328.0
species	Pseudorhodobacter sp1	3	yes	yes	1	1	334.7
species	Pseudothermotoga_B lettingae	2	yes	yes	1	1	297.0
species	Pyrococcus furiosus	2	yes	yes	1	1	194.0
species	RBG-16-57-9 sp1	2	yes	yes	1	1	123.5
species	REDSEA-S09-B13 sp1	6	no	yes	1	1	293.3
species	Ralstonia mannitolilytica	2	yes	yes	1	1	366.5
species	Raphidiopsis raciborskii	4	yes	yes	1	1	343.3
species	Raphidiopsis raciborskii_A	2	yes	yes	1	1	343.5
species	Rhodonellum psychrophilum	3	yes	yes	1	1	346.3
species	Rhodopirellula baltica	4	yes	yes	1	1	341.0
species	Rhodopirellula europaea	2	yes	yes	1	1	342.0
species	Rickettsia bellii	3	yes	yes	1	1	218.7
species	Rickettsia canadensis	2	yes	yes	1	1	211.0
species	Rickettsiella grylli	2	yes	yes	1	1	263.0
species	Roseivirga seohaensis	2	no	no	0.667	1	337.5
species	Rubidus massiliensis	2	yes	yes	1	1	275.0
species	Ruminiclostridium_E siraeum	2	yes	yes	1	1	301.5
species	Ruminobacter amylophilus	2	yes	yes	1	1	322.5
species	Ruminococcus flavefaciens_F	2	yes	yes	1	1	324.0
species	Ruminococcus_B torques	2	yes	yes	1	1	318.0
species	Ruminococcus_D bicirculans	2	yes	yes	1	1	314.5
species	Ruminococcus_F champanellensis	2	yes	yes	1	1	309.5
species	S15-B10 sp1	2	yes	yes	1	1	234.0
species	SCADC1-2-3 sp1	3	yes	yes	1	1	259.0
species	SCGC-AAA076-P13 sp1	2	yes	yes	1	1	250.5
species	SCGC-AAA471-B05 sp1	6	yes	yes	1	1	138.3
species	SM1-40 sp1	3	yes	yes	1	1	263.0
species	Saccharicrinis fermentans	2	yes	yes	1	1	351.5
species	Salinivibrio costicola	7	yes	yes	1	1	358.6
species	Salinivibrio socompensis	3	yes	yes	1	1	357.3
species	Savagella sp1	11	yes	yes	1	1	237.7
species	Sediminibacillus halophilus	2	yes	yes	1	1	369.0
species	Selenomonas_A ruminantium_B	2	yes	yes	1	1	345.0
species	Sellimonas intestinalis	2	yes	yes	1	1	331.0
species	Sharpea azabuensis	4	yes	yes	1	1	312.8
species	Shewanella baltica	2	yes	yes	1	1	366.0
species	Shewanella japonica	2	yes	yes	1	1	368.0
species	Simiduia agarivorans	2	yes	yes	1	1	351.0
species	Solobacterium moorei	2	yes	yes	1	1	263.5
species	Sphingobium herbicidovorans	2	yes	yes	1	1	353.0
species	Spirochaeta_A thermophila	2	yes	yes	1	1	319.0
species	Staphylococcus capitis	2	yes	yes	1	1	345.5
species	Staphylococcus epidermidis	11	yes	yes	1	1	331.8
species	Streptobacillus notomytis	3	yes	yes	1	1	250.0
species	Streptococcus downei	3	yes	yes	1	1	308.0
species	Streptococcus mutans	10	yes	yes	1	1	306.3
species	Streptococcus pyogenes	2	yes	yes	1	1	264.5
species	Streptococcus ratti	2	yes	yes	1	1	315.5
species	Streptococcus sobrinus	2	yes	yes	1	1	306.5
species	Streptococcus suis_L	2	yes	yes	1	1	300.0
species	Streptococcus thermophilus	2	yes	yes	1	1	302.5
species	Streptomyces avermitilis	2	yes	yes	1	1	357.5
species	Streptomyces clavuligerus	2	yes	yes	1	1	356.0
species	Streptomyces lividans	2	yes	yes	1	1	360.0
species	Streptomyces sp37	2	yes	yes	1	1	352.0
species	Sulfitobacter donghicola	2	yes	yes	1	1	354.0
species	Sulfolobus acidocaldarius	49	yes	yes	1	1	183.2
species	Sulfolobus_A islandicus	20	yes	yes	1	1	191.7
species	Sulfolobus_A solfataricus	7	yes	yes	1	1	193.6
species	Sulfuricurvum sp1	3	yes	yes	1	1	307.0
species	Sulfurospirillum cavolei	3	yes	yes	1	1	337.7
species	Sutterella wadsworthensis	2	yes	yes	1	1	311.0
species	Symphothece euryhalinus	5	yes	yes	1	1	344.2
species	Synechococcus elongatus	3	yes	yes	1	1	342.3
species	Synechococcus_B spongiarum	3	yes	yes	1	1	280.0
species	Synechocystis sp1	7	yes	yes	1	1	347.6
species	TCS61 sp1	2	yes	yes	1	1	215.5
species	TMED111 sp1	2	yes	yes	1	1	297.5
species	Tatlockia jordanis	2	yes	yes	1	1	331.5
species	Tepidanaerobacter syntrophicus	2	yes	yes	1	1	309.5
species	Teredinibacter turnerae	5	yes	yes	1	1	351.8
species	Terribacillus saccharophilus	2	yes	yes	1	1	359.0
species	Terrimonas ferruginea	3	yes	yes	1	1	339.0
species	Thalassotalea_A crassostreae	2	yes	yes	1	1	347.5
species	Thermacetogenium phaeum	2	yes	yes	1	1	308.0
species	Thermoanaerobacter thermocopriae_A	2	yes	yes	1	1	290.5
species	Thermococcus thioreducens	2	yes	yes	1	1	170.0
species	Thermococcus_A sibiricus	3	yes	yes	1	1	170.7
species	Thermococcus_B barophilus	2	yes	yes	1	1	174.0
species	Thermodesulfobacterium commune	2	yes	yes	1	1	301.0
species	Thermofilum carboxyditrophus	2	yes	yes	1	1	138.0
species	Thermotoga maritima	4	yes	yes	1	1	312.3
species	Thermotoga neapolitana	3	yes	yes	1	1	317.0
species	Thermovirga lienii	2	yes	yes	1	1	275.5
species	Thiodiazotropha endoloripes	4	yes	yes	1	1	355.0
species	Tidjanibacter massiliensis	2	yes	yes	1	1	288.5
species	Treponema_D socranskii	2	yes	yes	1	1	297.5
species	Treponema_F brennaborense	2	yes	yes	1	1	305.0
species	Trichococcus flocculiformis	2	yes	yes	1	1	343.5
species	Turicibacter sanguinis_A	3	yes	yes	1	1	295.3
species	Tyzzerella nexilis	2	yes	yes	1	1	327.0
species	UBA10002 sp2	5	no	yes	1	1	143.2
species	UBA10009 sp1	5	yes	yes	1	1	166.4
species	UBA10092 sp1	6	no	yes	1	1	118.8
species	UBA10102 sp1	3	yes	yes	1	1	148.7
species	UBA10103 sp2	4	yes	yes	1	1	154.0
species	UBA10103 sp3	2	yes	yes	1	1	146.5
species	UBA10103 sp4	2	yes	yes	1	1	174.0
species	UBA10103 sp5	2	yes	yes	1	1	153.0
species	UBA10119 sp2	4	yes	yes	1	1	147.0
species	UBA10133 sp1	6	yes	yes	1	1	145.0
species	UBA10133 sp3	7	yes	yes	1	1	151.7
species	UBA10133 sp4	4	yes	yes	1	1	133.3
species	UBA1014 sp2	2	no	yes	1	1	327.0
species	UBA10151 sp2	2	yes	yes	1	1	148.5
species	UBA10165 sp1	3	yes	yes	1	1	133.3
species	UBA10181 sp1	3	yes	yes	1	1	183.0
species	UBA10190 sp1	5	yes	yes	1	1	158.2
species	UBA11361 sp3	2	no	yes	1	1	226.5
species	UBA11703 sp1	12	yes	yes	1	1	139.2
species	UBA11712 sp1	5	no	yes	1	1	169.8
species	UBA11712 sp2	4	yes	yes	1	1	161.8
species	UBA11713 sp1	4	yes	yes	1	1	137.0
species	UBA12026 sp1	6	yes	yes	1	1	139.0
species	UBA12026 sp2	4	yes	yes	1	1	137.0
species	UBA12028 sp1	2	yes	yes	1	1	152.5
species	UBA12042 sp1	4	yes	yes	1	1	136.5
species	UBA12042 sp2	3	no	yes	1	0.999	131.0
species	UBA12044 sp1	9	yes	yes	1	1	127.3
species	UBA12049 sp1	5	no	yes	1	1	143.2
species	UBA12053 sp1	2	yes	yes	1	1	141.0
species	UBA12053 sp2	2	yes	yes	1	1	143.0
species	UBA12068 sp1	4	yes	yes	1	1	145.0
species	UBA12068 sp3	2	yes	yes	1	1	152.0
species	UBA12075 sp1	6	yes	yes	1	1	171.0
species	UBA12086 sp1	4	yes	yes	1	1	184.0
species	UBA12087 sp1	3	yes	yes	1	1	326.3
species	UBA12108 sp1	6	yes	yes	1	1	133.5
species	UBA12158 sp1	3	yes	yes	1	1	142.3
species	UBA12393 sp1	2	yes	yes	1	1	160.5
species	UBA12403 sp1	2	yes	yes	1	1	145.0
species	UBA12405 sp1	2	no	yes	1	1	134.0
species	UBA12409 sp1	3	yes	yes	1	1	169.7
species	UBA12411 sp1	2	yes	yes	1	1	183.5
species	UBA12463 sp2	2	yes	yes	1	1	168.5
species	UBA12470 sp1	2	yes	yes	1	1	194.5
species	UBA12472 sp1	3	yes	yes	1	1	155.3
species	UBA1406 sp1	7	yes	yes	1	1	148.6
species	UBA1450 sp1	2	no	yes	1	1	193.5
species	UBA1550 sp2	2	no	yes	1	1	140.5
species	UBA1550 sp3	3	yes	yes	1	1	148.0
species	UBA2206 sp1	2	yes	yes	1	1	175.5
species	UBA2206 sp2	4	yes	yes	1	1	149.5
species	UBA2277 sp1	3	no	yes	1	1	132.3
species	UBA2284 sp1	2	no	yes	1	1	209.5
species	UBA2775 sp1	3	yes	yes	1	1	325.7
species	UBA5004 sp2	4	yes	yes	1	1	117.5
species	UBA5004 sp4	3	yes	yes	1	1	126.7
species	UBA5004 sp5	2	yes	yes	1	1	117.0
species	UBA557 sp5	2	yes	yes	1	1	138.5
species	UBA5619 sp1	3	yes	yes	1	1	299.7
species	UBA6899 sp1	2	no	yes	1	1	179.0
species	UBA6899 sp2	2	yes	yes	1	1	156.5
species	UBA6899 sp3	2	yes	yes	1	1	181.0
species	UBA8498 sp2	4	yes	yes	1	1	139.0
species	UBA8498 sp3	2	no	yes	1	1	133.5
species	UBA8498 sp4	11	no	yes	1	1	137.9
species	UBA8515 sp1	11	yes	yes	1	1	153.3
species	UBA8515 sp2	4	yes	yes	1	1	150.5
species	UBA8517 sp2	2	no	yes	1	0.999	130.5
species	UBA9337 sp1	2	no	yes	1	1	157.5
species	UBA9579 sp1	2	yes	yes	1	1	304.5
species	UBA9627 sp1	2	yes	yes	1	1	272.0
species	UBA9631 sp1	2	yes	yes	1	1	173.5
species	UBA9637 sp1	8	no	yes	1	1	291.9
species	UBA9644 sp1	4	yes	yes	1	1	164.8
species	UBA9645 sp1	6	yes	yes	1	1	190.3
species	UBA9933 sp2	2	yes	yes	1	1	158.0
species	UBA9934 sp1	11	no	yes	1	1	145.3
species	UBA9973 sp1	5	yes	yes	1	1	147.4
species	UBA9973 sp11	3	no	yes	1	1	137.0
species	UBA9973 sp13	2	yes	yes	1	1	139.0
species	UBA9973 sp14	3	yes	yes	1	1	142.7
species	UBA9973 sp15	2	yes	yes	1	1	135.0
species	UBA9973 sp2	8	yes	yes	1	1	151.4
species	UBA9973 sp5	2	yes	yes	1	1	125.0
species	UBA9978 sp1	4	yes	yes	1	1	174.3
species	UBA9983 sp1	4	yes	yes	1	1	138.8
species	UBA9988 sp1	2	yes	yes	1	1	120.5
species	Varibaculum cambriense	2	yes	yes	1	1	300.0
species	Veillonella parvula	2	yes	yes	1	1	326.5
species	Vibrio alginolyticus	2	yes	yes	1	1	371.5
species	Vibrio antiquarius	2	yes	yes	1	1	365.0
species	Vibrio parahaemolyticus	2	yes	yes	1	1	366.0
species	Vulcanisaeta distributa	2	yes	yes	1	1	174.5
species	Vulcanisaeta distributa_A	2	yes	yes	1	1	168.0
species	WO2-35-19 sp1	2	yes	yes	1	1	136.0
species	WO2-35-19 sp2	2	yes	yes	1	1	128.5
species	WO2-43-9 sp1	4	yes	yes	1	1	172.0
species	WO2-44-18 sp1	2	yes	yes	1	1	129.0
species	WO2-46-25 sp1	3	yes	yes	1	1	159.0
species	WO2-47-17b sp1	2	yes	yes	1	1	126.0
species	WO2-48-25 sp1	2	yes	yes	1	1	141.0
species	WO2-54-10 sp1	4	yes	yes	1	1	147.8
species	WO2-FULL-39-10 sp1	4	yes	yes	1	1	148.0
species	WO2-FULL-40-11 sp1	2	no	yes	1	1	169.0
species	Waddlia chondrophila	2	yes	yes	1	1	297.0
species	Weissella ceti	4	yes	yes	1	1	245.8
species	Weissella confusa	3	yes	yes	1	1	269.7
species	Weissella halotolerans	2	yes	yes	1	1	256.5
species	Wohlfahrtiimonas chitiniclastica	4	yes	yes	1	1	337.3
species	XYA12-FULL-58-9 sp1	2	yes	yes	1	1	337.5
species	XYA2-FULL-35-8 sp1	2	no	yes	1	1	160.0
species	XYA2-FULL-47-19 sp1	3	yes	yes	1	1	195.7
species	XYB1-36-10 sp1	3	yes	yes	1	1	124.0
species	XYB1-40-15 sp1	4	yes	yes	1	1	184.8
species	XYB1-40-15 sp2	2	yes	yes	1	1	155.0
species	XYB2-FULL-36-35 sp1	3	yes	yes	1	1	283.0
species	XYB2-FULL-45-11 sp1	6	yes	yes	1	1	169.7
species	XYB2-FULL-45-9 sp1	5	yes	yes	1	1	298.6
species	XYB2-FULL-50-12 sp1	2	yes	yes	1	1	285.0
species	XYC2-FULL-37-10 sp1	3	yes	yes	1	1	260.7
species	XYC2-FULL-46-14 sp1	4	yes	yes	1	1	296.3
species	XYC2-FULL-47-12 sp1	2	yes	yes	1	1	177.5
species	XYD1-37-29 sp1	2	yes	yes	1	1	171.5
species	XYD1-FULL-39-28 sp1	2	yes	yes	1	1	139.0
species	XYD1-FULL-40-9 sp1	2	yes	yes	1	1	125.5
species	XYD1-FULL-55-31 sp1	2	yes	yes	1	1	296.5
species	XYD2-FULL-39-9 sp1	2	yes	yes	1	1	170.0
species	XYD2-FULL-41-8 sp1	4	yes	yes	1	1	287.0
species	YA12-FULL-60-10 sp1	3	yes	yes	1	1	277.3
species	YC12-FULL-57-11 sp1	3	yes	yes	1	1	179.0
species	YC2-FULL-38-9 sp1	7	yes	yes	1	1	172.3
species	Yersinia pestis	29	yes	yes	1	1	370.3
species	Zag1 sp3	2	yes	yes	1	1	261.5
species	Zhongshania aliphaticivorans	2	yes	yes	1	1	352.5
species	Zhouia amylolytica	2	yes	yes	1	1	345.0
species	Zymomonas mobilis	7	yes	yes	1	1	320.6
